1	0.6912799
2	0.6980057
3	0.6993603
4	0.6967972
5	0.6918688
6	0.6875445
7	0.6960227
8	0.6874557
9	0.6817539
10	0.6695157
11	0.6688218
12	0.6590909
13	0.6739766
14	0.6654439
15	0.6752959
16	0.6756353
17	0.6817496
18	0.673913
19	0.6639222
20	0.6676692
21	0.6591081
22	0.6363636
23	0.6157303
24	0.6117735
25	0.6140483
26	0.6113236
27	0.6141975
28	0.6100775
29	0.6
30	0.6031128
31	0.5990529
32	0.5917722
33	0.5924469
34	0.5870764
35	0.5767405
36	0.5795724
37	0.5824
38	0.5733871
39	0.5730612
40	0.5713121
41	0.5720032
42	0.5760257
43	0.5752427
44	0.572332
45	0.5710919
46	0.5699765
47	0.5732087
48	0.5693374
49	0.5724299
50	0.5717629
51	0.5738725
52	0.5772483
53	0.5746951
54	0.5771863
55	0.5796662
56	0.5766313
57	0.5783946
58	0.5810306
59	0.5757576
60	0.5847076
61	0.5762082
62	0.5714286
63	0.5812408
64	0.5868132
65	0.5899334
66	0.5949555
67	0.592154
68	0.5875
69	0.5893648
70	0.5899334
71	0.5913497
72	0.5897436
73	0.5852742
74	0.5885886
75	0.5859198
76	0.5854214
77	0.5860778
78	0.5871833
79	0.5904977
80	0.5856395
81	0.5845123
82	0.5882784
83	0.5792904
84	0.5814121
85	0.5822604
86	0.5821429
87	0.5889356
88	0.5833915
89	0.5788025
90	0.5804481
91	0.5785235
92	0.5778961
93	0.5819135
94	0.5770235
95	0.5722695
96	0.5726221
97	0.5734177
98	0.5726762
99	0.5691554
100	0.56997
101	0.5654727
102	0.5671217
103	0.5683091
104	0.5766905
105	0.5713505
106	0.5674218
107	0.5674667
108	0.5670213
109	0.565445
110	0.562212
111	0.5669014
112	0.5690855
113	0.5684627
114	0.5705882
115	0.5774443
116	0.5756283
117	0.5743686
118	0.5679298
119	0.5714938
120	0.5744102
121	0.5767484
122	0.5797491
123	0.5802033
124	0.5824561
125	0.5846618
126	0.5837585
127	0.5812974
128	0.5778056
129	0.5808208
130	0.5860775
131	0.5905707
132	0.5929383
133	0.5987055
134	0.5965052
135	0.5940205
136	0.5934833
137	0.5996921
138	0.5989366
139	0.5979806
140	0.6021466
141	0.6035503
142	0.6054845
143	0.6081914
144	0.6092739
145	0.6132379
146	0.6116984
147	0.609944
148	0.6173434
149	0.6243603
150	0.6269257
151	0.6298361
152	0.632621
153	0.6344512
154	0.6404798
155	0.6415865
156	0.6466251
157	0.6475297
158	0.648902
159	0.6527306
160	0.6558839
161	0.6587361
162	0.659338
163	0.6646037
164	0.6641895
