1	0.9680777
2	0.9489101
3	0.939538
4	0.9306594
5	0.9189737
6	0.899528
7	0.880617
8	0.875672
9	0.8676075
10	0.870068
11	0.8706125
12	0.8671766
13	0.8536755
14	0.85754
15	0.8324251
16	0.8267123
17	0.8053872
18	0.7915832
19	0.7717319
20	0.7365309
21	0.7321546
22	0.7279315
23	0.7210073
24	0.7022951
25	0.6827676
26	0.6730013
27	0.6560881
28	0.6390149
29	0.6329684
30	0.6220065
31	0.6210458
32	0.6218487
33	0.6273739
34	0.6244255
35	0.6199214
36	0.6191727
37	0.6161949
38	0.6220472
39	0.6193294
40	0.6226292
41	0.6262887
42	0.6284433
43	0.6247607
44	0.6278626
45	0.631242
46	0.6262042
47	0.6252402
48	0.6158301
49	0.6103979
50	0.6098972
51	0.6110406
52	0.6060218
53	0.6003849
54	0.596424
55	0.5891822
56	0.5946119
57	0.5938501
58	0.5922144
59	0.5904153
60	0.590736
61	0.5925458
62	0.5904523
63	0.5849876
64	0.5797808
65	0.5867069
66	0.5923451
67	0.5890163
68	0.5901738
69	0.5871122
70	0.5856386
71	0.5784198
72	0.5700059
73	0.5710969
74	0.5702103
75	0.5678733
76	0.5639731
77	0.5690423
78	0.5677313
79	0.5724401
80	0.5712725
81	0.5735214
82	0.5708935
83	0.5712009
84	0.5694737
85	0.5627277
86	0.5635897
87	0.5655696
88	0.5656109
89	0.5688712
90	0.5719212
91	0.5739558
92	0.5715663
93	0.5740829
94	0.5729755
95	0.576851
96	0.5693802
97	0.568574
98	0.5709172
99	0.5714286
100	0.571993
101	0.5735487
102	0.5784314
103	0.5804403
104	0.5766667
105	0.5773834
106	0.574819
107	0.5769687
108	0.5796253
109	0.5800077
110	0.5833654
111	0.5862983
112	0.5859113
113	0.5910931
114	0.5897064
115	0.5899358
116	0.5988681
117	0.6044568
118	0.6007658
119	0.5995204
120	0.5991159
121	0.5983909
122	0.5951042
123	0.5959197
124	0.5958074
125	0.5986372
126	0.6005122
127	0.6045627
128	0.6039698
129	0.6009331
130	0.6038201
131	0.6026731
132	0.6038981
133	0.6058806
134	0.6091311
135	0.6128093
136	0.6130987
137	0.6183685
138	0.6182432
139	0.6191804
140	0.6221436
141	0.619673
142	0.6198369
143	0.6212987
144	0.6202758
145	0.6250625
146	0.6317601
147	0.63084
148	0.6315664
149	0.6354484
150	0.638435
151	0.6419253
152	0.6457784
153	0.6519503
154	0.65301
155	0.6533605
156	0.656114
157	0.65625
158	0.6583475
159	0.6621248
160	0.667029
161	0.6683691
162	0.6675848
163	0.6709928
164	0.6714097
165	0.6731952
166	0.6749522
167	0.6776769
168	0.6774644
169	0.6789201
170	0.6784696
171	0.6766325
172	0.6808666
173	0.6824638
174	0.6844744
175	0.6863023
