1	1
2	1
3	0.9942857
4	0.9788442
5	0.9736298
6	0.961895
7	0.9525529
8	0.9385246
9	0.923038
10	0.9000999
11	0.886057
12	0.8796992
13	0.871478
14	0.857282
15	0.8458556
16	0.8302248
17	0.8210526
18	0.8083889
19	0.8018868
20	0.8016252
21	0.7891738
22	0.7825458
23	0.7727054
24	0.7635752
25	0.7552987
26	0.7427184
27	0.7322378
28	0.7365854
29	0.7245246
30	0.7151838
31	0.7082534
32	0.700716
33	0.6992806
34	0.699905
35	0.6942226
36	0.6924151
37	0.69497
38	0.6961853
39	0.6984199
40	0.6966803
41	0.697832
42	0.6926523
43	0.6925122
44	0.6846255
45	0.6818182
46	0.6762834
47	0.6743787
48	0.673322
49	0.6758242
50	0.6745462
51	0.6691824
52	0.6640431
53	0.6643669
54	0.6623691
55	0.6628
56	0.6607635
57	0.6597061
58	0.6568365
59	0.6569921
60	0.6554029
61	0.6568266
62	0.6539301
63	0.6531352
64	0.6523758
65	0.6500178
66	0.6487926
67	0.6450476
68	0.6421534
69	0.6405434
70	0.6382831
71	0.6354697
72	0.6334459
73	0.6356101
74	0.63151
75	0.6305483
76	0.6336151
77	0.6347209
78	0.6344392
79	0.6332495
80	0.6298377
81	0.6260087
82	0.6285276
83	0.6268611
84	0.6260555
85	0.6277893
86	0.6254033
87	0.6266395
88	0.6238164
89	0.6219443
90	0.6162496
91	0.6142458
92	0.612273
93	0.6147764
94	0.6162667
95	0.6175853
96	0.6210338
97	0.6214376
98	0.6228288
99	0.6198005
100	0.617937
101	0.6181733
102	0.6178241
103	0.618244
104	0.6175549
105	0.6163536
106	0.6138678
107	0.6105554
108	0.6091349
109	0.6060859
110	0.6049509
111	0.6072294
112	0.6072068
113	0.6080471
114	0.6072953
115	0.6080046
116	0.6056418
117	0.606466
118	0.6074251
119	0.6069925
120	0.6102888
121	0.61136
122	0.6130573
123	0.613884
124	0.6165857
125	0.6185798
126	0.6177224
127	0.6150841
128	0.6185602
129	0.617828
130	0.6204331
131	0.6230178
132	0.6238859
133	0.6276373
134	0.6290476
135	0.6316038
136	0.6341235
137	0.6367006
138	0.6396755
139	0.6414523
140	0.6448821
141	0.6479207
142	0.646313
143	0.6489545
144	0.6501416
145	0.6533408
146	0.6547652
147	0.6574236
148	0.6591725
149	0.6636126
150	0.6688683
151	0.6712431
152	0.6752356
153	0.6750928
154	0.6763985
155	0.6734624
156	0.6733081
157	0.6736247
158	0.6784539
159	0.6797712
160	0.6843874
161	0.6869669
162	0.6899398
163	0.6926974
164	0.6941825
165	0.6966385
166	0.697867
167	0.7011129
168	0.7040861
169	0.7047879
170	0.7067606
171	0.7084091
172	0.709175
173	0.7107014
174	0.7104742
175	0.7112781
176	0.7098073
177	0.7121049
178	0.7145809
179	0.7160775
180	0.7150513
181	0.7158022
182	0.7162385
183	0.7167166
184	0.7184175
185	0.7194369
186	0.7222138
187	0.7241536
188	0.7255525
189	0.7223699
190	0.7224169
191	0.7217999
192	0.7204834
193	0.7201066
194	0.7205778
195	0.7211015
196	0.7203657
197	0.7205774
198	0.7197045
199	0.720354
200	0.7206021
201	0.7188612
202	0.7188741
203	0.7191344
204	0.7196466
205	0.7201593
206	0.7204432
207	0.7232674
208	0.7217323
209	0.7192216
210	0.7197169
211	0.7198112
212	0.7194599
213	0.7182127
214	0.7170359
215	0.7172844
216	0.7174346
217	0.7177017
218	0.7163539
219	0.7160142
220	0.7205436
221	0.7207218
222	0.7209332
223	0.7215206
224	0.7195122
225	0.7178726
226	0.7156849
227	0.7150303
228	0.7125973
229	0.7109758
230	0.7077902
231	0.7074189
232	0.7083202
233	0.7046557
234	0.7014752
235	0.7
236	0.6994564
237	0.696036
238	0.6946537
239	0.6920772
240	0.6900787
241	0.6876847
242	0.6832146
243	0.6767232
244	0.6733766
245	0.6691292
246	0.6664355
247	0.6614022
248	0.6538272
249	0.649216
250	0.644958
251	0.636781
252	0.6302287
253	0.6237511
254	0.6221963
255	0.6152233
256	0.6091777
257	0.6046954
258	0.5989549
259	0.5951187
260	0.5903204
261	0.5838313
262	0.5760436
263	0.5697061
264	0.566537
265	0.562701
266	0.5585106
267	0.5534512
268	0.5529055
269	0.5472943
270	0.5429616
271	0.5419991
272	0.5342004
273	0.5318725
274	0.5302326
275	0.5278075
276	0.5272128
277	0.519685
278	0.5175388
279	0.5141343
280	0.5121951
281	0.5146783
282	0.5141753
283	0.514154
284	0.5068966
285	0.5014245
286	0.5033309
287	0.4950038
288	0.4948859
289	0.4910714
290	0.4876805
291	0.4872695
292	0.486685
293	0.4834437
294	0.4824561
295	0.4980583
296	0.5209924
297	0.5576923
298	0.5915863
299	0.5934744
300	0.6001805
301	0.6029277
302	0.6041276
303	0.6021195
304	0.6070727
305	0.6085657
306	0.6096579
